%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
1985 328 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 58.00 1.00 97.79 0.00 30.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 27.00 46.00 100.00
1985 328 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 65.00 0.20 97.86 0.00 0.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 328 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 80.00 -0.70 97.86 0.00 0.00 -999.00 273.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 328 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 84.00 -1.20 97.87 0.00 0.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 110.00
1985 328 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 87.00 -2.20 97.94 0.00 0.00 -999.00 261.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 40.00
1985 328 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 91.00 -2.70 98.02 0.00 0.00 -999.00 264.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 300.00
1985 328 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 90.00 -3.40 98.09 0.00 0.00 -999.00 261.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 320.00
1985 328 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 88.00 -2.30 98.17 0.00 0.00 -999.00 273.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 329 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 88.00 -2.00 98.20 0.00 0.00 -999.00 275.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 329 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 83.00 -1.40 98.22 0.00 0.00 -999.00 277.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 329 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 87.00 -1.80 98.28 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 329 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 76.00 -1.40 98.33 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 250.00
1985 329 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 78.00 -2.10 98.31 0.00 0.00 -999.00 273.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 270.00
1985 329 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 80.00 -2.40 98.30 0.00 0.00 -999.00 272.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 329 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 81.00 -2.50 98.28 0.00 0.00 -999.00 271.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 329 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 84.00 -2.00 98.37 0.00 0.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 260.00
1985 329 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 79.00 -2.30 98.37 0.00 6.00 -999.00 272.00 -999.00 -999.00 -999.00 -999.00 3.00 3.00 270.00
1985 329 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 79.00 -2.30 98.42 0.00 58.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 37.00 194.00 270.00
1985 329 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 77.00 -2.10 98.51 0.00 150.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 99.00 236.00 300.00
1985 329 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 74.00 -1.60 98.53 0.00 144.00 -999.00 267.00 -999.00 -999.00 -999.00 -999.00 113.00 106.00 310.00
1985 329 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 74.00 -1.80 98.50 0.00 242.00 -999.00 261.00 -999.00 -999.00 -999.00 -999.00 120.00 382.00 310.00
1985 329 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 73.00 -1.20 98.48 0.00 187.00 -999.00 269.00 -999.00 -999.00 -999.00 -999.00 132.00 179.00 0.00
1985 329 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 72.00 -1.20 98.47 0.00 141.00 -999.00 254.00 -999.00 -999.00 -999.00 -999.00 110.00 117.00 0.00
1985 329 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 71.00 -0.70 98.49 0.00 126.00 -999.00 261.00 -999.00 -999.00 -999.00 -999.00 59.00 373.00 210.00
1985 329 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 74.00 -1.50 98.50 0.00 37.00 -999.00 251.00 -999.00 -999.00 -999.00 -999.00 24.00 212.00 0.00
1985 329 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 82.00 -2.80 98.49 0.00 0.00 -999.00 238.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 329 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 86.00 -4.80 98.56 0.00 0.00 -999.00 226.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 329 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 55.00 -5.20 98.62 0.00 0.00 -999.00 220.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 329 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 87.00 -4.80 98.59 0.00 0.00 -999.00 230.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 329 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 86.00 -4.00 98.54 0.00 0.00 -999.00 248.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 130.00
1985 329 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 84.00 -4.10 98.56 0.00 0.00 -999.00 257.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 329 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 86.00 -4.00 98.43 0.00 0.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 330 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 82.00 -2.90 98.49 0.00 0.00 -999.00 270.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 110.00
1985 330 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 81.00 -3.30 98.46 0.00 0.00 -999.00 267.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 110.00
1985 330 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 84.00 -3.00 98.32 0.00 0.00 -999.00 269.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 330 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 78.00 -2.10 98.37 0.00 0.00 -999.00 273.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 330 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 76.00 -1.90 98.28 0.00 0.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 330 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 75.00 -1.60 98.26 0.00 0.00 -999.00 275.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 110.00
1985 330 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 75.00 -1.70 98.13 0.00 0.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 120.00
1985 330 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 80.00 -1.80 98.09 0.00 0.00 -999.00 275.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 110.00
1985 330 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 78.00 -1.50 98.04 0.00 5.00 -999.00 268.00 -999.00 -999.00 -999.00 -999.00 2.00 2.00 110.00
1985 330 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 76.00 -1.40 97.96 0.00 11.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 11.00 0.00 110.00
1985 330 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 74.00 -0.80 97.87 0.00 42.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 42.00 0.00 110.00
1985 330 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.20000 62.00 0.30 97.76 0.00 56.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 56.00 0.00 80.00
1985 330 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.20000 58.00 0.80 97.66 0.00 90.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 90.00 0.00 80.00
1985 330 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 58.00 0.80 97.51 0.00 109.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 108.00 3.00 80.00
1985 330 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.30000 56.00 1.20 97.37 0.00 61.00 -999.00 286.00 -999.00 -999.00 -999.00 -999.00 61.00 0.00 90.00
1985 330 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.20000 58.00 0.70 97.29 0.00 38.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 38.00 0.00 80.00
1985 330 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 59.00 0.60 97.16 0.00 9.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 9.00 0.00 90.00
1985 330 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 58.00 0.60 97.07 0.00 0.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 330 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.30000 69.00 0.30 96.99 0.00 0.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 330 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 92.00 -0.90 96.94 0.00 0.00 -999.00 281.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 330 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 97.00 -1.50 96.86 0.00 0.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 330 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 98.00 -1.50 96.83 0.00 0.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 330 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 97.00 -1.60 96.87 0.00 0.00 -999.00 278.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 40.00
1985 330 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 95.00 -1.70 96.89 0.00 0.00 -999.00 277.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 320.00
1985 331 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 97.00 -2.00 96.97 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 290.00
1985 331 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 98.00 -1.80 97.03 0.00 0.00 -999.00 277.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 331 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 96.00 -1.00 97.10 0.00 0.00 -999.00 281.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 250.00
1985 331 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 83.00 -0.30 97.16 0.00 0.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 250.00
1985 331 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 92.00 -1.40 97.26 0.00 0.00 -999.00 278.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 331 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 85.00 -0.40 97.35 0.00 0.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 170.00
1985 331 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 73.00 1.80 97.47 0.00 0.00 -999.00 292.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 270.00
1985 331 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 74.00 2.30 97.55 0.00 0.00 -999.00 287.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 260.00
1985 331 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 70.00 2.10 97.68 0.00 4.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 2.00 2.00 260.00
1985 331 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 66.00 1.90 97.76 0.00 45.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 45.00 0.00 280.00
1985 331 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 71.00 1.20 97.90 0.00 149.00 -999.00 267.00 -999.00 -999.00 -999.00 -999.00 66.00 402.00 330.00
1985 331 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 68.00 1.40 97.97 0.00 208.00 -999.00 261.00 -999.00 -999.00 -999.00 -999.00 75.00 477.00 320.00
1985 331 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 64.00 2.50 98.06 0.00 251.00 -999.00 268.00 -999.00 -999.00 -999.00 -999.00 74.00 567.00 300.00
1985 331 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 63.00 2.90 98.15 0.00 236.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 96.00 460.00 320.00
1985 331 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 67.00 2.40 98.21 0.00 131.00 -999.00 275.00 -999.00 -999.00 -999.00 -999.00 104.00 103.00 300.00
1985 331 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 69.00 2.40 98.26 0.00 129.00 -999.00 268.00 -999.00 -999.00 -999.00 -999.00 65.00 367.00 280.00
1985 331 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 68.00 1.90 98.35 0.00 37.00 -999.00 268.00 -999.00 -999.00 -999.00 -999.00 22.00 229.00 260.00
1985 331 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 73.00 0.40 98.40 0.00 0.00 -999.00 260.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 240.00
1985 331 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 74.00 0.10 98.49 0.00 0.00 -999.00 266.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 230.00
1985 331 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 70.00 1.10 98.58 0.00 0.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 280.00
1985 331 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 75.00 -0.60 98.64 0.00 0.00 -999.00 262.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 260.00
1985 331 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 74.00 -0.90 98.70 0.00 0.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 250.00
1985 331 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 73.00 -1.20 98.79 0.00 0.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 270.00
1985 331 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 73.00 -1.90 98.80 0.00 0.00 -999.00 253.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 240.00
1985 332 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 76.00 -2.70 98.87 0.00 0.00 -999.00 241.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 240.00
1985 332 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 77.00 -3.30 98.97 0.00 0.00 -999.00 231.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 230.00
1985 332 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 77.00 -4.00 98.99 0.00 0.00 -999.00 233.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 332 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 73.00 -4.90 99.03 0.00 0.00 -999.00 234.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 260.00
1985 332 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 86.00 -5.10 99.05 0.00 0.00 -999.00 240.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 240.00
1985 332 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 86.00 -6.10 99.02 0.00 0.00 -999.00 221.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 332 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 89.00 -7.20 99.00 0.00 0.00 -999.00 229.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 330.00
1985 332 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 85.00 -7.80 99.00 0.00 0.00 -999.00 224.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 332 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 92.00 -7.90 98.99 0.00 4.00 -999.00 226.00 -999.00 -999.00 -999.00 -999.00 2.00 2.00 0.00
1985 332 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 84.00 -5.70 98.95 0.00 27.00 -999.00 244.00 -999.00 -999.00 -999.00 -999.00 27.00 0.00 20.00
1985 332 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 81.00 -5.10 98.93 0.00 56.00 -999.00 246.00 -999.00 -999.00 -999.00 -999.00 56.00 0.00 0.00
1985 332 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 79.00 -4.30 98.86 0.00 83.00 -999.00 255.00 -999.00 -999.00 -999.00 -999.00 83.00 0.00 0.00
1985 332 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 79.00 -3.80 98.77 0.00 129.00 -999.00 257.00 -999.00 -999.00 -999.00 -999.00 122.00 22.00 0.00
1985 332 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 82.00 -4.00 98.66 0.00 197.00 -999.00 257.00 -999.00 -999.00 -999.00 -999.00 120.00 257.00 0.00
1985 332 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 84.00 -4.20 98.59 0.00 115.00 -999.00 247.00 -999.00 -999.00 -999.00 -999.00 105.00 36.00 320.00
1985 332 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 84.00 -4.30 98.51 0.00 59.00 -999.00 256.00 -999.00 -999.00 -999.00 -999.00 59.00 0.00 0.00
1985 332 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 85.00 -4.30 98.43 0.00 20.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 20.00 0.00 320.00
1985 332 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 89.00 -4.60 98.36 0.00 0.00 -999.00 262.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 332 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 90.00 -4.40 98.32 0.00 0.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 332 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 93.00 -4.30 98.24 0.00 0.00 -999.00 264.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 332 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 93.00 -4.00 98.21 0.00 0.00 -999.00 266.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 332 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 92.00 -3.80 98.17 0.00 0.00 -999.00 266.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 60.00
1985 332 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 93.00 -4.20 98.16 0.00 0.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 332 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 95.00 -4.80 98.18 0.00 0.00 -999.00 262.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 333 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 94.00 -4.60 98.21 0.00 0.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 320.00
1985 333 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 97.00 -5.40 98.22 0.00 0.00 -999.00 259.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 50.00
1985 333 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 95.00 -4.70 98.25 0.00 0.00 -999.00 262.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 333 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 84.00 -2.50 98.28 0.00 0.00 -999.00 272.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 250.00
1985 333 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 85.00 -3.70 98.30 0.00 0.00 -999.00 253.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 270.00
1985 333 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 93.00 -5.70 98.35 0.00 0.00 -999.00 236.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 333 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 93.00 -6.50 98.40 0.00 0.00 -999.00 227.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 110.00
1985 333 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 93.00 -9.70 98.50 0.00 0.00 -999.00 211.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 333 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 89.00 -10.30 98.60 0.00 3.00 -999.00 213.00 -999.00 -999.00 -999.00 -999.00 2.00 1.00 0.00
1985 333 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 90.00 -6.90 98.66 0.00 51.00 -999.00 233.00 -999.00 -999.00 -999.00 -999.00 48.00 35.00 130.00
1985 333 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 89.00 -6.60 98.73 0.00 136.00 -999.00 228.00 -999.00 -999.00 -999.00 -999.00 75.00 303.00 90.00
1985 333 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 81.00 -4.40 98.75 0.00 211.00 -999.00 237.00 -999.00 -999.00 -999.00 -999.00 76.00 494.00 340.00
1985 333 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 74.00 -1.90 98.73 0.00 221.00 -999.00 245.00 -999.00 -999.00 -999.00 -999.00 94.00 414.00 0.00
1985 333 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 59.00 -0.80 98.73 0.00 224.00 -999.00 252.00 -999.00 -999.00 -999.00 -999.00 90.00 448.00 220.00
1985 333 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 57.00 -0.90 98.74 0.00 178.00 -999.00 246.00 -999.00 -999.00 -999.00 -999.00 81.00 385.00 270.00
1985 333 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.80000 56.00 -1.70 98.77 0.00 124.00 -999.00 239.00 -999.00 -999.00 -999.00 -999.00 55.00 407.00 270.00
1985 333 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 58.00 -2.40 98.82 0.00 42.00 -999.00 240.00 -999.00 -999.00 -999.00 -999.00 26.00 252.00 270.00
1985 333 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 61.00 -2.80 98.85 0.00 0.00 -999.00 235.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 270.00
1985 333 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 60.00 -3.20 98.88 0.00 0.00 -999.00 234.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 250.00
1985 333 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 61.00 -3.60 98.86 0.00 0.00 -999.00 246.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 240.00
1985 333 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 62.00 -3.80 98.87 0.00 0.00 -999.00 249.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 240.00
1985 333 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 62.00 -4.00 98.87 0.00 0.00 -999.00 261.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 240.00
1985 333 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 62.00 -4.30 98.86 0.00 0.00 -999.00 259.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 240.00
1985 333 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 70.00 -4.90 98.85 0.00 0.00 -999.00 258.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 110.00
1985 334 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 74.00 -5.80 98.85 0.00 0.00 -999.00 254.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 110.00
1985 334 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 75.00 -6.40 98.81 0.00 0.00 -999.00 252.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 334 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 78.00 -6.80 98.79 0.00 0.00 -999.00 250.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 334 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 70.00 -6.10 98.78 0.00 0.00 -999.00 252.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 334 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 74.00 -6.50 98.69 0.00 0.00 -999.00 251.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 334 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 74.00 -6.80 98.63 0.00 0.00 -999.00 249.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 334 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 78.00 -6.90 98.59 0.00 0.00 -999.00 250.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 334 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 80.00 -7.00 98.52 0.00 0.00 -999.00 249.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 334 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 78.00 -6.40 98.48 0.00 2.00 -999.00 252.00 -999.00 -999.00 -999.00 -999.00 1.00 1.00 0.00
